X,Y,Value
3615,16,255
3616,16,255
3617,16,255
3618,16,255
3619,16,255
3620,16,255
3621,16,255
3622,16,255
3623,16,255
3624,16,255
3625,16,255
3626,16,255
3627,16,255
3628,16,255
3629,16,255
3630,16,255
3631,16,255
3632,16,255
3633,16,255
3634,16,255
3635,16,255
3607,17,255
3608,17,255
3609,17,255
3610,17,255
3611,17,255
3612,17,255
3613,17,255
3614,17,255
3615,17,255
3616,17,255
3617,17,255
3618,17,255
3619,17,255
3620,17,255
3621,17,255
3622,17,255
3623,17,255
3624,17,255
3625,17,255
3626,17,255
3627,17,255
3628,17,255
3629,17,255
3630,17,255
3631,17,255
3632,17,255
3633,17,255
3634,17,255
3635,17,255
3636,17,255
3637,17,255
3638,17,255
3639,17,255
3640,17,255
3641,17,255
3642,17,255
3643,17,255
3644,17,255
3645,17,255
3646,17,255
3647,17,255
3648,17,255
3605,18,255
3606,18,255
3607,18,255
3608,18,255
3609,18,255
3610,18,255
3611,18,255
3612,18,255
3613,18,255
3614,18,255
3615,18,255
3616,18,255
3617,18,255
3618,18,255
3619,18,255
3620,18,255
3621,18,255
3622,18,255
3623,18,255
3624,18,255
3625,18,255
3626,18,255
3627,18,255
3628,18,255
3629,18,255
3630,18,255
3631,18,255
3632,18,255
3633,18,255
3634,18,255
3635,18,255
3636,18,255
3637,18,255
3638,18,255
3639,18,255
3640,18,255
3641,18,255
3642,18,255
3643,18,255
3644,18,255
3645,18,255
3646,18,255
3647,18,255
3648,18,255
3649,18,255
3650,18,255
3651,18,255
3652,18,255
3604,19,255
3605,19,255
3606,19,255
3607,19,255
3608,19,255
3609,19,255
3610,19,255
3611,19,255
3612,19,255
3613,19,255
3614,19,255
3615,19,255
3616,19,255
3617,19,255
3633,19,255
3634,19,255
3635,19,255
3636,19,255
3637,19,255
3638,19,255
3639,19,255
3640,19,255
3641,19,255
3642,19,255
3643,19,255
3644,19,255
3645,19,255
3646,19,255
3647,19,255
3648,19,255
3649,19,255
3650,19,255
3651,19,255
3652,19,255
3653,19,255
3654,19,255
3655,19,255
3656,19,255
3657,19,255
3658,19,255
3659,19,255
3660,19,255
3661,19,255
3662,19,255
3598,20,255
3599,20,255
3600,20,255
3601,20,255
3602,20,255
3603,20,255
3604,20,255
3605,20,255
3606,20,255
3607,20,255
3608,20,255
3609,20,255
3646,20,255
3647,20,255
3648,20,255
3649,20,255
3650,20,255
3651,20,255
3652,20,255
3653,20,255
3654,20,255
3655,20,255
3656,20,255
3657,20,255
3658,20,255
3659,20,255
3660,20,255
3661,20,255
3662,20,255
1078,21,255
1079,21,255
1080,21,255
1081,21,255
1082,21,255
1083,21,255
1084,21,255
1085,21,255
1086,21,255
1087,21,255
1088,21,255
1089,21,255
1090,21,255
1091,21,255
1092,21,255
1093,21,255
1094,21,255
1095,21,255
1096,21,255
1097,21,255
1098,21,255
1099,21,255
1100,21,255
1101,21,255
3567,21,255
3568,21,255
3569,21,255
3570,21,255
3571,21,255
3572,21,255
3573,21,255
3574,21,255
3575,21,255
3576,21,255
3577,21,255
3578,21,255
3579,21,255
3580,21,255
3581,21,255
3582,21,255
3583,21,255
3584,21,255
3585,21,255
3586,21,255
3587,21,255
3588,21,255
3589,21,255
3590,21,255
3591,21,255
3597,21,255
3598,21,255
3599,21,255
3600,21,255
3601,21,255
3602,21,255
3603,21,255
3604,21,255
3605,21,255
3606,21,255
3607,21,255
3650,21,255
3651,21,255
3652,21,255
3653,21,255
3654,21,255
3655,21,255
3656,21,255
3657,21,255
3658,21,255
3659,21,255
3660,21,255
3661,21,255
3662,21,255
1060,22,255
1061,22,255
1062,22,255
1063,22,255
1064,22,255
1065,22,255
1066,22,255
1067,22,255
1068,22,255
1069,22,255
1070,22,255
1071,22,255
1072,22,255
1073,22,255
1074,22,255
1075,22,255
1076,22,255
1077,22,255
1078,22,255
1079,22,255
1080,22,255
1081,22,255
1082,22,255
1083,22,255
1084,22,255
1085,22,255
1086,22,255
1087,22,255
1088,22,255
1089,22,255
1090,22,255
1091,22,255
1092,22,255
1093,22,255
1094,22,255
1095,22,255
1096,22,255
1097,22,255
1098,22,255
1099,22,255
1100,22,255
1101,22,255
1102,22,255
1103,22,255
1104,22,255
1105,22,255
1106,22,255
1107,22,255
1108,22,255
1109,22,255
1110,22,255
1111,22,255
1112,22,255
1113,22,255
1114,22,255
1115,22,255
1116,22,255
1117,22,255
1118,22,255
1119,22,255
1120,22,255
1121,22,255
3560,22,255
3561,22,255
3562,22,255
3563,22,255
3564,22,255
3565,22,255
3566,22,255
3567,22,255
3568,22,255
3569,22,255
3570,22,255
3571,22,255
3572,22,255
3573,22,255
3574,22,255
3575,22,255
3576,22,255
3577,22,255
3578,22,255
3579,22,255
3580,22,255
3581,22,255
3582,22,255
3583,22,255
3584,22,255
3585,22,255
3586,22,255
3587,22,255
3588,22,255
3589,22,255
3590,22,255
3591,22,255
3594,22,255
3595,22,255
3596,22,255
3597,22,255
3598,22,255
3599,22,255
3600,22,255
3601,22,255
3602,22,255
3603,22,255
3604,22,255
3605,22,255
3606,22,255
3660,22,255
